race_id,date,place,track,length,direction,weather,condition,rank,horse_num,horse_id,jockey_id,popularity,weight
202002020410,2020-07-12,函館,芝,2600,右,曇,良,1,6,2017101695,01015,10,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,2,8,2015100243,01091,4,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,3,11,2016101207,05203,5,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,4,13,2016104887,01032,2,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,5,9,2016103294,01127,3,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,6,3,2013105912,01116,7,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,7,2,2016104452,01163,6,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,8,4,2016102311,01095,12,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,9,7,2016102005,01176,8,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,10,12,2017104925,05339,1,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,11,5,2014105441,01093,9,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,12,1,2015101288,01096,11,
202002020410,2020-07-12,函館,芝,2600,右,曇,良,13,10,2015109076,01109,13,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,1,8,2015104107,05339,2,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,2,13,2013106218,01163,11,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,3,4,2014101173,01095,7,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,4,7,2016100349,01116,3,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,5,12,2015101174,01096,5,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,6,2,2014102253,01030,14,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,7,1,2015103248,01015,6,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,8,11,2012110058,01112,12,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,9,3,2016101154,01032,4,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,10,14,2015101310,01127,8,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,11,10,2015100122,01093,10,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,12,6,2013103671,01025,13,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,13,9,2014100618,01124,1,
202002020411,2020-07-12,函館,ダ,1700,右,曇,良,14,5,2016102078,01144,9,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,1,5,2017104819,00660,1,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,2,8,2016104492,05585,3,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,3,15,2017102892,01122,4,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,4,2,2016102372,01043,7,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,5,13,2016103022,01014,2,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,6,12,2017100327,01161,12,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,7,4,2015100644,01179,11,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,8,1,2017100811,01140,5,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,9,11,2013105264,00663,8,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,10,10,2014103377,01125,10,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,11,9,2016105815,01162,13,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,12,3,2014103791,00641,15,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,13,7,2015104161,01077,9,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,14,14,2016100610,01167,6,
202003020410,2020-07-12,福島,ダ,1700,右,曇,不良,15,6,2013104429,01135,14,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,1,3,2014104386,00422,3,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,2,13,2016104729,01014,7,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,3,12,2016100272,01034,6,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,4,11,2016104851,01102,2,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,5,2,2014100208,01170,8,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,6,4,2016104622,05386,10,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,7,16,2014101558,01150,14,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,8,15,2015102214,05212,5,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,9,6,2015104665,05585,1,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,10,1,2015105076,01077,13,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,11,5,2016100723,01125,4,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,12,14,2016101209,01158,11,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,13,9,2013102360,01130,9,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,14,8,2014105825,01117,15,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,15,7,2014105427,01122,12,
202003020411,2020-07-12,福島,芝,2000,右,曇,重,16,10,2012103988,00733,16,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,1,1,2016104231,01115,1,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,2,15,2015105573,01138,14,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,3,10,2016105885,05525,6,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,4,11,2016102565,01157,5,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,5,13,2014100576,01126,3,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,6,12,2014104506,00666,13,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,7,5,2016103211,01166,10,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,8,9,2014103994,01141,11,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,9,6,2015105034,01160,8,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,10,2,2015100748,00732,9,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,11,14,2015105278,01099,12,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,12,3,2012100801,01114,16,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,13,4,2016105682,01174,4,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,14,8,2015104999,01171,7,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,15,16,2016103084,01178,2,
202009040410,2020-07-12,阪神,ダ,1800,右,晴,稍重,16,7,2013105744,01128,15,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,1,6,2014106474,01154,5,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,2,11,2013105399,01157,8,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,3,16,2014104002,00666,9,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,4,2,2016110013,01178,14,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,5,12,2016102214,01115,6,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,6,7,2016106263,00732,3,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,7,9,2014103547,01019,4,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,8,5,2016105188,01088,1,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,9,15,2013102815,05525,12,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,10,14,2014100377,01018,2,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,11,10,2012102856,01171,11,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,12,13,2013105340,01128,13,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,13,4,2015105114,01126,7,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,14,8,2016102633,01174,10,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,15,1,2012106056,01160,15,
202009040411,2020-07-12,阪神,ダ,1400,右,曇,稍重,16,3,2013100358,01099,16,
202002020310,2020-07-11,函館,芝,1800,右,小雨,良,1,8,2017104667,05339,2,
202002020310,2020-07-11,函館,芝,1800,右,小雨,良,2,4,2017110035,01116,3,
202002020310,2020-07-11,函館,芝,1800,右,小雨,良,3,6,2013100376,01096,6,
202002020310,2020-07-11,函館,芝,1800,右,小雨,良,4,3,2017110027,01093,4,
202002020310,2020-07-11,函館,芝,1800,右,小雨,良,5,1,2016104436,01091,8,
202002020310,2020-07-11,函館,芝,1800,右,小雨,良,6,5,2015104198,05203,7,
202002020310,2020-07-11,函館,芝,1800,右,小雨,良,7,7,2016104717,01095,5,
202002020310,2020-07-11,函館,芝,1800,右,小雨,良,8,2,2017101746,01170,1,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,1,5,2016103387,01091,3,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,2,6,2015104408,01096,9,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,3,1,2015100533,01062,4,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,3,7,2016105285,05339,1,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,5,8,2014102061,01163,7,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,6,9,2013103324,01093,5,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,7,4,2014103361,01170,2,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,8,3,2013103740,01124,8,
202002020311,2020-07-11,函館,芝,2000,右,曇,良,9,2,2016104896,01095,6,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,1,1,2017105508,01127,2,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,2,9,2015104952,01075,4,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,3,11,2015105936,01122,9,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,4,2,2017104714,00660,1,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,5,13,2017100316,01077,5,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,6,6,2016104696,05585,3,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,7,4,2016104658,00689,6,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,8,3,2014103416,01179,11,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,9,5,2013103589,00641,10,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,10,10,2016105493,01150,7,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,11,12,2015106379,01009,8,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,12,7,2014104103,00422,12,
202003020310,2020-07-11,福島,芝,2000,右,曇,稍重,13,8,2010101988,00726,13,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,1,15,2014103867,01009,12,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,2,16,2016104500,05212,1,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,3,6,2015101286,01135,7,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,4,4,2013105594,00641,6,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,5,1,2014102019,01150,10,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,6,8,2014100555,00684,8,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,7,5,2014102562,00689,11,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,8,13,2016103958,01167,3,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,9,2,2012101393,01158,15,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,10,9,2012101282,01004,14,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,11,14,2015105082,01134,13,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,12,3,2015103374,01127,5,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,13,7,2014102930,01077,4,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,14,10,2015106351,01161,16,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,15,12,2015104406,00663,9,
202003020311,2020-07-11,福島,芝,1200,右,曇,稍重,中,11,2015101028,00733,2,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,1,12,2017105395,01174,5,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,2,4,2016100846,01126,3,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,3,15,2016104042,01018,11,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,4,10,2017103280,05525,1,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,5,13,2016105601,00666,2,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,6,7,2014104092,01178,10,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,7,16,2016101847,01171,15,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,8,6,2015101631,01152,14,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,9,3,2016105687,01088,6,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,10,1,2016101147,01102,13,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,11,8,2016100972,01115,4,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,12,11,2013104237,01099,16,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,13,5,2016103657,01014,8,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,14,2,2015106069,00732,7,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,15,9,2014100750,01125,9,
202009040310,2020-07-11,阪神,ダ,1800,右,曇,重,16,14,2014106052,01154,12,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,1,7,2014100492,01171,5,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,2,12,2015100887,01034,1,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,3,8,2016104913,01018,3,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,4,6,2015104968,01126,2,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,5,15,2013105722,00666,4,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,6,10,2015106173,00732,14,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,7,1,2015104779,01174,8,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,8,2,2015101077,01142,13,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,9,11,2015104947,01115,6,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,10,9,2015105040,05525,15,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,11,3,2015104763,01154,9,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,12,4,2014101563,01157,12,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,13,14,2016105136,01178,10,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,14,13,2015103368,01019,11,
202009040311,2020-07-11,阪神,芝,1800,右,曇,重,15,5,2015104242,01102,7,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,1,6,2017101482,01015,2,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,2,9,2017102007,01093,3,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,3,11,2015105319,01124,4,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,4,4,2016103212,01091,10,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,5,2,2016101139,01096,6,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,6,7,2016104157,01025,12,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,7,12,2016101473,01144,9,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,8,5,2017103491,01095,1,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,9,10,2016104735,01032,5,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,10,8,2016100051,01176,11,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,11,3,2015109085,01170,7,
202002020210,2020-07-05,函館,ダ,1000,右,曇,良,12,1,2016100637,01127,8,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,1,4,2016106518,01167,2,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,2,3,2014106006,01140,7,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,3,8,2014102161,01116,3,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,4,10,2015104810,01093,4,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,5,7,2016100733,01091,9,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,6,9,2014110081,01170,5,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,7,2,2016104672,05339,1,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,8,6,2013105471,01032,8,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,9,1,2013104803,01025,6,
202002020211,2020-07-05,函館,芝,1800,右,曇,良,10,5,2014104623,01112,10,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,1,6,2016100993,01108,1,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,2,8,2014105700,00666,5,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,3,10,2014104265,00689,13,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,4,12,2015100670,01179,11,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,5,14,2017104253,01134,2,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,6,5,2016102670,01009,4,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,7,11,2015104855,05386,7,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,8,2,2015105120,00422,10,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,9,9,2017104705,00663,6,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,10,1,2015105849,01158,12,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,11,13,2015100411,01031,14,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,12,4,2016105372,05585,3,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,中,3,2015101984,01169,9,
202003020210,2020-07-05,福島,芝,1200,右,曇,稍重,中,7,2016103017,01092,8,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,1,1,2017103000,00422,8,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,2,11,2017106711,01122,7,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,3,2,2017104815,05386,5,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,4,9,2017103441,00666,1,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,5,12,2017105517,01163,3,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,6,5,2017103751,01077,4,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,7,3,2017106606,01075,6,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,8,6,2017100511,00733,12,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,9,7,2017105269,01171,11,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,10,8,2017105437,05585,2,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,11,4,2017101160,01150,10,
202003020211,2020-07-05,福島,芝,1800,右,曇,稍重,12,10,2017105703,01009,9,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,1,1,2017105194,01088,2,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,2,11,2017106704,01102,1,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,3,8,2014109151,01126,4,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,4,4,2014103434,01160,8,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,5,10,2014104612,01034,9,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,6,3,2015103138,01166,7,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,7,9,2014102088,00732,10,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,8,2,2015104673,01018,3,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,9,7,2016105662,01165,6,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,10,5,2015102647,01125,5,
202009040210,2020-07-05,阪神,ダ,1800,右,晴,稍重,11,6,2014101669,01152,11,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,1,3,2015100978,01178,13,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,2,6,2015104165,01102,11,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,3,2,2014105982,01014,3,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,4,9,2015100822,01126,2,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,5,5,2015100772,00732,10,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,6,15,2016106064,01115,12,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,7,11,2016104721,01088,6,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,8,4,2014103032,01018,7,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,9,16,2014102185,01166,9,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,10,8,2015101665,01034,5,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,11,14,2014106280,01030,8,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,12,7,2016103690,00660,1,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,13,1,2011103412,01141,16,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,14,13,2016104834,01154,4,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,15,12,2012100518,01125,15,
202009040211,2020-07-05,阪神,芝,1200,右,晴,稍重,16,10,2013101006,01157,14,
202002020110,2020-07-04,函館,芝,2000,右,曇,良,1,2,2016100706,01091,3,
202002020110,2020-07-04,函館,芝,2000,右,曇,良,2,1,2017101230,01032,2,
202002020110,2020-07-04,函館,芝,2000,右,曇,良,3,4,2017100993,00666,4,
202002020110,2020-07-04,函館,芝,2000,右,曇,良,4,8,2017105667,01140,8,
202002020110,2020-07-04,函館,芝,2000,右,曇,良,5,3,2016100543,01025,7,
202002020110,2020-07-04,函館,芝,2000,右,曇,良,6,6,2016104804,01144,5,
202002020110,2020-07-04,函館,芝,2000,右,曇,良,7,7,2014100524,01096,6,
202002020110,2020-07-04,函館,芝,2000,右,曇,良,8,5,2017106553,05339,1,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,1,11,2015103875,01135,4,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,2,1,2016101340,01015,2,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,3,9,2014106120,01096,16,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,4,2,2015104675,01095,9,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,5,15,2014102972,01144,11,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,6,3,2016102073,01091,8,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,7,8,2016110148,00666,3,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,8,14,2015104150,05243,6,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,9,5,2015102264,01140,5,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,10,10,2016103730,01093,1,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,11,7,2016110041,01032,7,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,12,4,2014104261,01176,10,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,13,13,2013105681,05203,13,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,14,12,2015103296,01036,14,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,15,16,2014100158,01147,12,
202002020111,2020-07-04,函館,芝,1200,右,曇,良,16,6,2014105542,01163,15,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,1,3,2017102936,01156,2,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,2,1,2016103228,01122,3,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,3,10,2016104351,05585,1,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,4,7,2016109007,01092,7,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,5,6,2016104348,01043,9,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,6,12,2016103398,01141,6,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,7,5,2016110010,01075,5,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,8,13,2015105960,01162,11,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,9,11,2015106344,01029,12,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,10,8,2015105013,05386,4,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,11,9,2016100587,00422,10,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,12,2,2016104410,01077,8,
202003020110,2020-07-04,福島,芝,1800,右,曇,重,13,4,2015100384,01161,13,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,1,5,2015105584,01161,4,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,2,6,2016105200,01075,3,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,3,1,2016104580,05386,1,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,4,13,2016104420,01122,5,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,5,7,2016104669,05585,2,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,6,2,2015100098,00684,12,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,7,8,2014103035,01117,10,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,8,3,2014105342,01162,13,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,9,11,2014100997,00641,8,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,10,9,2015103766,01156,14,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,11,14,2014104991,01009,15,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,12,15,2016104491,01043,6,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,13,4,2014101436,01169,11,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,14,10,2015104358,01158,9,
202003020111,2020-07-04,福島,ダ,1700,右,曇,不良,15,12,2015102764,00663,7,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,1,5,2017106264,01143,2,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,2,4,2016105734,01126,1,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,3,2,2016101149,01114,3,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,4,1,2015104818,01014,4,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,5,3,2015101549,01034,7,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,6,6,2016104751,01171,8,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,7,7,2014103015,00894,10,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,8,9,2015104053,01115,5,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,9,8,2016105189,01018,6,
202009040110,2020-07-04,阪神,芝,1200,右,曇,重,10,10,2014105309,01128,9,
202009040111,2020-07-04,阪神,ダ,1400,右,曇,不良,1,13,2017106084,01088,1,
202009040111,2020-07-04,阪神,ダ,1400,右,曇,不良,2,16,2016103065,01062,2,
202009040111,2020-07-04,阪神,ダ,1400,右,曇,不良,3,1,2016106471,01014,3,
202009040111,2020-07-04,阪神,ダ,1400,右,曇,不良,4,12,2016104340,01160,12,
202009040111,2020-07-04,阪神,ダ,1400,右,曇,不良,5,4,2015110066,00894,7,
202009040111,2020-07-04,阪神,ダ,1400,右,曇,不良,6,15,2014104735,01128,4,
202009040111,2020-07-04,阪神,ダ,1400,右,曇,不良,7,11,2016101333,01178,8,
202009040111,2020-07-04,阪神,ダ,1400,右,曇,不良,8,2,2015100524,01037,6,
